,Player,shirt_number,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks
1608,Trent Alexander-Arnold ,66,ENG,RB,19-309,90,0,0,0,0,1,1,1,0,92,4,1,0
1609,Alisson ,13,BRA,GK,25-314,90,0,0,0,0,0,0,0,0,34,0,0,0
1610,Roberto Firmino ,9,BRA,FW,26-322,89,0,0,0,0,1,0,0,0,46,0,0,0
1611,   Daniel Sturridge ,15,ENG,FW,28-353,1,0,0,0,0,0,0,0,0,0,0,0,0
1612,Sadio Mané ,10,SEN,LW,26-132,90,1,0,0,0,2,2,0,0,48,1,0,0
1613,Mohamed Salah ,11,EGY,RW,26-066,90,0,1,0,0,6,1,0,0,34,2,0,0
1614,Naby Keïta ,8,GUI,LM,23-191,86,0,0,0,0,3,2,0,0,78,5,1,1
1615,   Adam Lallana ,20,ENG,LM,30-102,4,0,0,0,0,0,0,0,0,5,0,0,0
1616,Georginio Wijnaldum ,5,NED,"CM,RM",27-282,90,0,0,0,0,0,0,0,0,64,3,0,0
1617,James Milner ,7,ENG,RM,32-228,66,1,0,1,1,1,0,0,0,72,2,3,5
1618,   Jordan Henderson ,14,ENG,CM,28-064,24,0,0,0,0,0,0,0,0,33,0,0,1
1619,Andrew Robertson ,26,SCO,LB,24-162,90,0,0,0,0,1,0,0,0,101,4,0,1
1620,Virgil van Dijk ,4,NED,CB,27-043,90,0,0,0,0,0,0,0,0,89,2,1,0
1621,Joe Gomez ,12,ENG,CB,21-089,90,0,0,0,0,0,0,0,0,81,3,2,1
1622,Trent Alexander-Arnold ,66,ENG,RB,19-317,90,0,0,0,0,1,0,1,0,103,0,3,1
1623,Alisson ,13,BRA,GK,25-322,90,0,0,0,0,0,0,0,0,29,0,0,0
1624,Roberto Firmino ,9,BRA,"FW,LW",26-327,90,0,1,0,0,5,2,0,0,58,2,0,2
1625,Sadio Mané ,10,SEN,LW,26-137,79,0,0,0,0,2,1,0,0,49,1,0,1
1626,   Daniel Sturridge ,15,ENG,FW,28-358,11,0,0,0,0,2,0,0,0,9,0,0,0
1627,Mohamed Salah ,11,EGY,RW,26-071,90,1,0,0,0,6,2,0,0,60,1,0,0
1628,Naby Keïta ,8,GUI,LM,23-196,66,0,0,0,0,1,0,0,0,73,3,0,4
1629,   Jordan Henderson ,14,ENG,CM,28-069,24,0,0,0,0,0,0,0,0,42,3,0,0
1630,Georginio Wijnaldum ,5,NED,"CM,LM",27-287,90,0,0,0,0,3,1,0,0,87,3,1,1
1631,James Milner ,7,ENG,RM,32-233,90,0,0,0,0,0,0,0,0,115,2,2,2
1632,Andrew Robertson ,26,SCO,LB,24-167,90,0,0,0,0,0,0,0,0,70,2,1,0
1633,Virgil van Dijk ,4,NED,CB,27-048,90,0,0,0,0,0,0,0,0,120,1,2,1
1634,Joe Gomez ,12,ENG,"CB,RB",21-094,90,0,0,0,0,1,1,0,0,113,0,1,0
1635,Trent Alexander-Arnold ,66,ENG,RB,19-322,88,0,0,0,0,2,0,1,0,99,3,1,0
1636,   Joël Matip ,32,CMR,CB,27-017,2,0,0,0,0,0,0,0,0,3,0,0,0
1637,Alisson ,13,BRA,GK,25-327,90,0,0,0,0,0,0,0,0,21,0,1,0
1638,Roberto Firmino ,9,BRA,FW,26-334,90,1,0,0,0,2,2,0,0,58,5,0,1
1639,Sadio Mané ,10,SEN,LW,26-144,90,1,0,0,0,2,1,0,0,45,2,1,1
1640,Mohamed Salah ,11,EGY,RW,26-078,70,0,0,0,0,3,1,0,0,26,0,0,0
1641,   Xherdan Shaqiri ,23,SUI,RW,26-326,20,0,0,0,0,0,0,0,0,12,0,0,0
1642,James Milner ,7,ENG,"LM,RM",32-240,90,0,1,0,0,0,0,1,0,77,2,2,3
1643,Jordan Henderson ,14,ENG,CM,28-076,70,0,0,0,0,0,0,0,0,55,2,0,1
1644,   Naby Keïta ,8,GUI,LM,23-203,20,0,0,0,0,0,0,0,0,12,0,0,1
1645,Georginio Wijnaldum ,5,NED,"RM,CM",27-294,90,0,0,0,0,1,0,0,0,34,0,0,0
1646,Andrew Robertson ,26,SCO,LB,24-174,90,0,1,0,0,0,0,0,0,58,4,2,0
1647,Virgil van Dijk ,4,NED,CB,27-055,90,0,0,0,0,0,0,1,0,77,0,1,1
1648,Joe Gomez ,12,ENG,"CB,RB",21-101,90,0,0,0,0,1,0,0,0,75,1,3,1
1649,Trent Alexander-Arnold ,66,ENG,RB,19-329,88,0,0,0,0,1,0,0,0,62,2,1,0
1650,   Joël Matip ,32,CMR,CB,27-024,2,0,0,0,0,0,0,0,0,0,0,0,0
1651,Alisson ,13,BRA,GK,25-334,90,0,0,0,0,0,0,0,0,40,0,0,0
1652,Roberto Firmino ,9,BRA,FW,26-348,73,1,0,0,0,1,1,0,0,40,1,0,0
1653,   Jordan Henderson ,14,ENG,CM,28-090,17,0,0,0,0,0,0,0,0,11,0,0,1
1654,Sadio Mané ,10,SEN,LW,26-158,90,0,0,0,0,5,3,0,0,35,0,1,2
1655,Mohamed Salah ,11,EGY,RW,26-092,90,0,0,0,0,4,2,0,0,24,0,0,0
1656,Naby Keïta ,8,GUI,"LM,FW",23-217,82,0,0,0,0,2,2,0,0,40,1,1,3
1657,   Daniel Sturridge ,15,ENG,FW,29-014,8,0,0,0,0,0,0,0,0,4,0,0,0
1658,Georginio Wijnaldum ,5,NED,"CM,LM",27-308,90,1,0,0,0,2,1,0,0,39,0,1,1
1659,James Milner ,7,ENG,RM,32-254,90,0,0,0,0,0,0,0,0,61,5,0,3
1660,Andrew Robertson ,26,SCO,LB,24-188,90,0,0,0,0,0,0,0,0,69,4,0,0
1661,Virgil van Dijk ,4,NED,CB,27-069,90,0,0,0,0,2,0,0,0,38,1,1,1
1662,Joe Gomez ,12,ENG,"CB,RB",21-115,90,0,0,0,0,0,0,0,0,42,3,0,1
1663,Trent Alexander-Arnold ,66,ENG,RB,19-343,89,0,0,0,0,1,1,0,0,59,2,2,1
1664,   Joël Matip ,32,CMR,CB,27-038,1,0,0,0,0,0,0,0,0,1,0,0,0
1665,Alisson ,13,BRA,GK,25-348,90,0,0,0,0,0,0,0,0,34,0,0,0
1666,Mohamed Salah ,11,EGY,RW,26-099,90,1,0,0,0,2,1,0,0,32,0,0,0
1667,Roberto Firmino ,9,BRA,FW,26-355,90,0,0,0,0,2,0,0,0,69,4,0,2
1668,Sadio Mané ,10,SEN,LW,26-165,90,0,0,0,0,1,1,0,0,41,1,0,1
1669,Xherdan Shaqiri ,23,SUI,AM,26-347,45,0,0,0,0,2,0,0,0,31,0,0,0
1670,   James Milner ,7,ENG,"LM,AM,RM",32-261,45,0,0,0,0,2,0,0,0,58,2,0,0
1671,Jordan Henderson ,14,ENG,CM,28-097,90,0,0,0,0,0,0,0,0,94,1,0,1
1672,Georginio Wijnaldum ,5,NED,RM,27-315,69,0,0,0,0,1,0,0,0,61,3,0,0
1673,   Naby Keïta ,8,GUI,LM,23-224,21,0,0,0,0,0,0,0,0,36,0,0,0
1674,Andrew Robertson ,26,SCO,LB,24-195,90,0,0,0,0,1,0,0,0,116,1,1,2
1675,Virgil van Dijk ,4,NED,CB,27-076,54,0,0,0,0,0,0,0,0,70,2,1,2
1676,   Joe Gomez ,12,ENG,CB,21-122,36,0,0,0,0,0,0,0,0,47,2,1,0
1677,Joël Matip ,32,CMR,CB,27-045,90,1,0,0,0,1,1,0,0,118,1,3,1
1678,Trent Alexander-Arnold ,66,ENG,RB,19-350,90,0,1,0,0,0,0,0,0,73,0,1,0
1679,Alisson ,13,BRA,GK,25-355,90,0,0,0,0,0,0,0,0,28,0,0,0
1680,Roberto Firmino ,9,BRA,FW,26-362,90,0,0,0,0,2,0,0,0,42,2,0,2
1681,Sadio Mané ,10,SEN,"LW,LM",26-172,90,0,0,0,0,3,1,1,0,40,1,2,2
1682,Mohamed Salah ,11,EGY,RW,26-106,65,0,0,0,0,4,1,0,0,43,1,1,0
1683,   Xherdan Shaqiri ,23,SUI,"RW,RM",26-354,25,0,1,0,0,2,1,0,0,22,1,0,0
1684,James Milner ,7,ENG,"LM,RM",32-268,85,0,0,0,0,0,0,1,0,84,3,1,1
1685,   Daniel Sturridge ,15,ENG,FW,29-028,5,1,0,0,0,1,1,0,0,1,0,0,0
1686,Jordan Henderson ,14,ENG,CM,28-104,77,0,0,0,0,0,0,0,0,71,2,1,1
1687,   Naby Keïta ,8,GUI,"CM,LM",23-231,13,0,0,0,0,1,0,0,0,11,1,0,0
1688,Georginio Wijnaldum ,5,NED,"RM,CM",27-322,90,0,0,0,0,0,0,0,0,65,0,0,0
1689,Andrew Robertson ,26,SCO,LB,24-202,90,0,0,0,0,0,0,0,0,76,0,0,4
1690,Virgil van Dijk ,4,NED,CB,27-083,90,0,0,0,0,0,0,0,0,106,2,2,2
1691,Joe Gomez ,12,ENG,CB,21-129,90,0,0,0,0,0,0,0,0,97,1,3,0
1692,Trent Alexander-Arnold ,66,ENG,RB,19-357,90,0,0,0,0,0,0,0,0,79,1,2,0
1693,Alisson ,13,BRA,GK,25-362,90,0,0,0,0,0,0,0,0,36,0,0,0
1694,Roberto Firmino ,9,BRA,FW,27-005,71,0,0,0,0,0,0,0,0,20,0,0,1
1695,   Daniel Sturridge ,15,ENG,FW,29-036,19,0,0,0,0,1,1,0,0,11,1,0,1
1696,Sadio Mané ,10,SEN,LW,26-180,90,0,0,0,0,0,0,0,0,40,1,2,0
1697,Mohamed Salah ,11,EGY,RW,26-114,90,0,0,0,0,3,1,0,0,26,0,0,0
1698,James Milner ,7,ENG,LM,32-276,28,0,0,0,0,0,0,0,0,24,0,1,0
1699,   Naby Keïta ,8,GUI,LM,23-239,62,0,0,0,0,0,0,0,0,30,1,1,0
1700,Jordan Henderson ,14,ENG,CM,28-112,90,0,0,0,0,0,0,0,0,75,3,1,0
1701,Georginio Wijnaldum ,5,NED,RM,27-330,90,0,0,0,0,0,0,1,0,55,0,0,1
1702,Andrew Robertson ,26,SCO,LB,24-210,90,0,0,0,0,0,0,0,0,66,3,0,1
1703,Virgil van Dijk ,4,NED,CB,27-091,90,0,0,0,0,0,0,0,0,87,1,3,3
1704,Dejan Lovren ,6,CRO,CB,29-094,90,0,0,0,0,1,0,0,0,89,5,0,0
1705,Joe Gomez ,12,ENG,RB,21-137,90,0,0,0,0,2,0,0,0,80,2,1,1
1706,Alisson ,13,BRA,GK,26-005,90,0,0,0,0,0,0,0,0,45,0,0,0
1707,Daniel Sturridge ,15,ENG,FW,29-049,90,0,0,0,0,2,0,1,0,50,0,0,1
1708,Adam Lallana ,20,ENG,LW,30-163,68,0,0,0,0,0,0,1,0,56,2,2,1
1709,   Fabinho ,3,BRA,CM,24-362,22,0,0,0,0,0,0,0,0,15,2,1,0
1710,Mohamed Salah ,11,EGY,RW,26-127,90,1,0,0,0,4,2,0,0,59,1,1,2
1711,James Milner ,7,ENG,LM,32-289,76,0,0,0,0,0,0,0,0,72,2,2,3
1712,   Roberto Firmino ,9,BRA,LM,27-018,14,0,0,0,0,1,0,0,0,11,0,0,0
1713,Jordan Henderson ,14,ENG,CM,28-125,45,0,0,0,0,0,0,0,0,42,1,0,1
1714,   Georginio Wijnaldum ,5,NED,"RM,CM",27-343,45,0,0,0,0,0,0,0,0,36,0,0,2
1715,Xherdan Shaqiri ,23,SUI,"RM,LW",27-010,90,0,1,0,0,2,0,0,0,74,1,0,0
1716,Andrew Robertson ,26,SCO,LB,24-223,90,0,0,0,0,2,0,0,0,93,2,1,0
1717,Virgil van Dijk ,4,NED,CB,27-104,90,0,0,0,0,0,0,0,0,66,0,1,1
1718,Dejan Lovren ,6,CRO,CB,29-107,90,0,0,0,0,0,0,0,0,61,2,0,2
1719,Joe Gomez ,12,ENG,RB,21-150,90,0,0,0,0,0,0,0,0,77,1,1,1
1720,Alisson ,13,BRA,GK,26-018,90,0,0,0,0,0,0,0,0,42,0,0,0
1721,Mohamed Salah ,11,EGY,FW,26-134,90,1,2,0,0,4,2,0,0,70,0,0,1
1722,Sadio Mané ,10,SEN,LW,26-200,90,2,0,0,0,3,2,0,0,61,0,0,0
1723,Adam Lallana ,20,ENG,RW,30-170,60,0,0,0,0,2,0,0,0,53,2,0,2
1724,   Xherdan Shaqiri ,23,SUI,RW,27-017,30,1,0,0,0,1,1,0,0,31,0,1,1
1725,Roberto Firmino ,9,BRA,AM,27-025,70,0,0,0,0,1,0,0,0,67,0,1,1
1726,   James Milner ,7,ENG,LM,32-296,20,0,0,0,0,1,0,0,0,28,0,0,0
1727,Georginio Wijnaldum ,5,NED,"DM,RM",27-350,90,0,0,0,0,1,0,0,0,124,2,1,0
1728,Fabinho ,3,BRA,"DM,CM",25-004,90,0,0,0,0,0,0,0,0,96,2,0,3
1729,Alberto Moreno ,18,ESP,LB,26-114,90,0,0,0,0,1,0,0,0,79,2,2,1
1730,Virgil van Dijk ,4,NED,CB,27-111,90,0,0,0,0,2,0,0,0,111,0,0,0
1731,Dejan Lovren ,6,CRO,CB,29-114,90,0,0,0,0,0,0,0,0,112,1,1,1
1732,Trent Alexander-Arnold ,66,ENG,RB,20-020,90,0,0,0,0,3,1,0,0,118,3,0,0
1733,Alisson ,13,BRA,GK,26-025,90,0,0,0,0,0,0,0,0,27,0,0,0
1734,Roberto Firmino ,9,BRA,FW,27-032,79,0,0,0,0,3,0,0,0,29,0,0,1
1735,   Xherdan Shaqiri ,23,SUI,FW,27-024,11,0,0,0,0,0,0,0,0,4,1,0,0
1736,Sadio Mané ,10,SEN,"LM,LW",26-207,90,0,0,0,0,1,0,0,0,34,1,0,1
1737,Mohamed Salah ,11,EGY,"FW,RW",26-141,89,0,0,0,0,3,0,0,0,40,0,0,0
1738,   Joël Matip ,32,CMR,DM,27-087,1,0,0,0,0,0,0,0,0,1,1,0,0
1739,James Milner ,7,ENG,"RM,LM",32-303,90,1,0,0,0,1,1,0,0,57,3,2,3
1740,Fabinho ,3,BRA,CM,25-011,90,0,0,0,0,0,0,1,0,43,3,2,4
1741,Georginio Wijnaldum ,5,NED,"CM,RM",27-357,90,0,0,0,0,1,0,0,0,31,0,2,0
1742,Andrew Robertson ,26,SCO,LB,24-237,90,0,0,0,0,1,1,0,0,80,1,0,1
1743,Virgil van Dijk ,4,NED,CB,27-118,90,0,0,0,0,3,2,0,0,50,1,1,2
1744,Joe Gomez ,12,ENG,CB,21-164,90,0,0,0,0,0,0,0,0,51,0,1,1
1745,Trent Alexander-Arnold ,66,ENG,RB,20-027,90,0,0,0,0,0,0,0,0,68,2,0,1
1746,Alisson ,13,BRA,GK,26-032,90,0,0,0,0,0,0,0,0,33,0,0,0
1747,Mohamed Salah ,11,EGY,"FW,RW",26-149,90,1,0,0,0,5,3,0,0,31,0,0,0
1748,Sadio Mané ,10,SEN,LW,26-215,90,0,0,0,0,4,1,0,0,57,4,1,1
1749,Xherdan Shaqiri ,23,SUI,RW,27-032,80,1,0,0,0,4,1,0,0,66,0,0,2
1750,   James Milner ,7,ENG,CM,32-311,10,0,0,0,0,0,0,0,0,12,0,0,0
1751,Roberto Firmino ,9,BRA,"AM,FW",27-040,90,0,0,0,0,1,1,0,0,61,1,0,1
1752,Fabinho ,3,BRA,"DM,LM",25-019,89,0,0,0,0,1,0,0,0,92,2,2,0
1753,   Naby Keïta ,8,GUI,LM,23-274,1,0,0,0,0,0,0,0,0,2,1,0,0
1754,Georginio Wijnaldum ,5,NED,DM,28-000,68,0,0,0,0,0,0,0,0,66,1,0,0
1755,   Jordan Henderson ,14,ENG,"DM,RM",28-147,22,0,0,0,0,0,0,0,0,38,1,0,1
1756,Andrew Robertson ,26,SCO,LB,24-245,90,0,1,0,0,1,1,0,0,114,2,3,0
1757,Virgil van Dijk ,4,NED,CB,27-126,90,0,0,0,0,1,0,0,0,119,2,0,0
1758,Joe Gomez ,12,ENG,CB,21-172,90,0,0,0,0,0,0,1,0,93,2,0,1
1759,Trent Alexander-Arnold ,66,ENG,RB,20-035,90,0,1,0,0,4,0,0,0,96,2,2,1
1760,Alisson ,13,BRA,GK,26-040,90,0,0,0,0,0,0,0,0,37,0,0,0
1761,Mohamed Salah ,11,EGY,FW,26-162,85,1,0,0,0,2,2,0,0,26,1,0,1
1762,   Fabinho ,3,BRA,CM,25-032,5,0,0,0,0,0,0,0,0,6,1,0,0
1763,Sadio Mané ,10,SEN,"LW,LM",26-228,90,0,1,0,0,2,2,0,0,44,1,2,1
1764,Xherdan Shaqiri ,23,SUI,RW,27-045,73,0,0,0,0,1,0,0,0,53,1,2,0
1765,   James Milner ,7,ENG,"RW,RM,CM",32-324,17,0,0,0,0,0,0,0,0,8,0,0,0
1766,Roberto Firmino ,9,BRA,"AM,FW,RM",27-053,89,1,0,0,0,3,2,0,0,57,0,2,0
1767,   Joël Matip ,32,CMR,"CM,FW",27-108,1,0,0,0,0,0,0,0,0,0,0,0,0
1768,Georginio Wijnaldum ,5,NED,"DM,CM",28-013,90,0,0,0,0,0,0,0,0,77,1,2,1
1769,Jordan Henderson ,14,ENG,DM,28-160,81,0,0,0,0,1,0,2,1,99,4,1,1
1770,Andrew Robertson ,26,SCO,LB,24-258,90,0,0,0,0,0,0,0,0,92,1,0,0
1771,Virgil van Dijk ,4,NED,CB,27-139,90,0,0,0,0,0,0,0,0,104,3,0,0
1772,Dejan Lovren ,6,CRO,CB,29-142,90,0,0,0,0,0,0,0,0,98,0,3,0
1773,Trent Alexander-Arnold ,66,ENG,RB,20-048,90,1,0,0,0,1,1,0,0,91,0,1,0
1774,Alisson ,13,BRA,GK,26-053,90,0,0,0,0,0,0,0,0,27,0,0,0
1775,Mohamed Salah ,11,EGY,"FW,RW",26-170,74,0,0,0,0,1,0,0,0,28,0,0,0
1776,   Daniel Sturridge ,15,ENG,FW,29-092,16,0,0,0,0,1,0,0,0,6,0,0,0
1777,Sadio Mané ,10,SEN,LW,26-236,90,0,0,0,0,4,0,0,0,56,0,0,1
1778,Xherdan Shaqiri ,23,SUI,RW,27-053,70,0,0,0,0,2,1,1,0,45,3,0,0
1779,   Naby Keïta ,8,GUI,"LM,RM",23-295,20,0,0,0,0,1,0,0,0,8,0,0,0
1780,Roberto Firmino ,9,BRA,"AM,RW,FW",27-061,83,0,0,0,0,3,1,0,0,36,1,0,1
1781,   Divock Origi ,27,BEL,RW,23-228,7,1,0,0,0,2,1,0,0,3,0,0,0
1782,Fabinho ,3,BRA,"DM,RM,CM",25-040,90,0,0,0,0,0,0,1,0,68,6,1,1
1783,Georginio Wijnaldum ,5,NED,"DM,CM,LM",28-021,90,0,0,0,0,0,0,0,0,52,2,1,0
1784,Andrew Robertson ,26,SCO,LB,24-266,90,0,0,0,0,0,0,0,0,86,3,2,0
1785,Virgil van Dijk ,4,NED,CB,27-147,90,0,0,0,0,2,0,0,0,98,1,1,2
1786,Joe Gomez ,12,ENG,CB,21-193,90,0,0,0,0,0,0,1,0,75,0,1,0
1787,Trent Alexander-Arnold ,66,ENG,RB,20-056,90,0,0,0,0,0,0,0,0,90,4,1,2
1788,Alisson ,13,BRA,GK,26-061,90,0,0,0,0,0,0,0,0,37,1,0,0
1789,Daniel Sturridge ,15,ENG,"FW,AM",29-095,90,0,0,0,0,1,1,0,0,39,0,0,0
1790,Divock Origi ,27,BEL,FW,23-231,65,0,1,0,0,0,0,0,0,19,0,0,0
1791,   Roberto Firmino ,9,BRA,LW,27-064,25,1,0,0,0,1,1,0,0,21,0,1,0
1792,James Milner ,7,ENG,"LM,LB",32-335,90,1,0,0,0,2,1,0,0,86,0,0,1
1793,Jordan Henderson ,14,ENG,"CM,DM",28-171,90,0,0,0,0,1,0,0,0,98,0,2,0
1794,Naby Keïta ,8,GUI,"CM,DM",23-298,90,0,0,0,0,6,3,0,0,72,1,0,2
1795,Xherdan Shaqiri ,23,SUI,"RM,RW",27-056,90,1,0,0,0,1,1,0,0,56,1,0,0
1796,Alberto Moreno ,18,ESP,LB,26-153,64,0,0,0,0,0,0,0,0,58,1,0,0
1797,   Mohamed Salah ,11,EGY,FW,26-173,26,0,1,0,0,2,2,0,0,11,0,0,0
1798,Virgil van Dijk ,4,NED,CB,27-150,90,0,1,0,0,3,1,0,0,118,0,1,0
1799,Joël Matip ,32,CMR,CB,27-119,90,0,0,0,0,0,0,0,0,110,1,2,1
1800,Joe Gomez ,12,ENG,RB,21-196,22,0,0,0,0,0,0,0,0,19,0,0,0
1801,   Trent Alexander-Arnold ,66,ENG,RB,20-059,68,0,0,0,0,1,1,0,0,70,1,0,0
1802,Alisson ,13,BRA,GK,26-064,90,0,0,0,0,0,0,0,0,48,0,0,0
1803,Roberto Firmino ,9,BRA,FW,27-067,80,0,1,0,0,1,1,0,0,44,0,1,2
1804,   Jordan Henderson ,14,ENG,CM,28-174,10,0,0,0,0,0,0,0,0,16,1,0,0
1805,Mohamed Salah ,11,EGY,FW,26-176,90,3,0,0,0,4,3,0,0,59,0,0,0
1806,Naby Keïta ,8,GUI,LM,23-301,64,0,0,0,0,1,0,0,0,44,1,0,3
1807,   Adam Lallana ,20,ENG,LM,30-212,26,0,0,0,0,0,0,0,0,23,1,0,2
1808,Fabinho ,3,BRA,CM,25-046,90,0,0,0,0,1,0,1,0,84,0,1,2
1809,Georginio Wijnaldum ,5,NED,"CM,RM",28-027,90,0,0,0,0,1,0,0,0,71,1,0,2
1810,Xherdan Shaqiri ,23,SUI,RM,27-059,64,0,0,0,0,1,0,0,0,48,2,0,0
1811,   Sadio Mané ,10,SEN,"RM,FW",26-242,26,0,0,0,0,0,0,0,0,13,0,0,0
1812,Andrew Robertson ,26,SCO,LB,24-272,90,0,0,0,0,0,0,0,0,93,4,0,4
1813,Virgil van Dijk ,4,NED,CB,27-153,90,0,0,0,0,0,0,0,0,79,0,3,0
1814,Joël Matip ,32,CMR,CB,27-122,90,0,0,0,0,0,0,0,0,75,3,2,0
1815,James Milner ,7,ENG,RB,32-338,90,0,0,0,0,1,0,0,0,87,0,0,1
1816,Alisson ,13,BRA,GK,26-067,90,0,0,0,0,0,0,0,0,39,0,0,0
1817,Mohamed Salah ,11,EGY,FW,26-184,90,0,0,0,0,3,0,0,0,41,1,0,0
1818,Roberto Firmino ,9,BRA,"FW,LW",27-075,90,0,0,0,0,9,2,0,0,92,1,0,2
1819,Naby Keïta ,8,GUI,LM,23-309,69,0,0,0,0,1,0,0,0,42,0,0,2
1820,   Xherdan Shaqiri ,23,SUI,"RM,RW",27-067,21,2,0,0,0,2,2,0,0,22,1,0,0
1821,Fabinho ,3,BRA,CM,25-054,90,0,1,0,0,5,2,0,0,79,1,1,1
1822,Georginio Wijnaldum ,5,NED,"CM,LM",28-035,90,0,0,0,0,3,2,0,0,97,0,1,2
1823,Sadio Mané ,10,SEN,"RM,LM",26-250,83,1,0,0,0,3,2,0,0,48,1,0,1
1824,   Jordan Henderson ,14,ENG,"RM,LM",28-182,7,0,0,0,0,1,0,0,0,10,0,0,0
1825,Andrew Robertson ,26,SCO,LB,24-280,90,0,0,0,0,1,0,0,0,89,0,1,1
1826,Virgil van Dijk ,4,NED,CB,27-161,90,0,0,0,0,3,0,0,0,44,1,0,0
1827,Dejan Lovren ,6,CRO,CB,29-164,90,0,0,0,0,3,0,0,0,68,2,0,0
1828,Nathaniel Clyne ,2,ENG,RB,27-255,90,0,0,0,0,2,0,0,0,71,4,1,0
1829,Alisson ,13,BRA,GK,26-075,90,0,0,0,0,0,0,0,0,35,0,0,0
1830,Mohamed Salah ,11,EGY,FW,26-189,90,1,1,0,0,4,3,0,0,65,0,0,1
1831,Naby Keïta ,8,GUI,LW,23-314,57,0,0,0,0,2,0,0,0,48,0,0,0
1832,   Adam Lallana ,20,ENG,LW,30-225,33,0,0,0,0,1,1,0,0,25,1,0,1
1833,Sadio Mané ,10,SEN,RW,26-255,86,0,0,0,0,1,0,0,0,69,4,1,3
1834,   Nathaniel Clyne ,2,ENG,RB,27-260,4,0,0,0,0,0,0,0,0,6,0,0,1
1835,Roberto Firmino ,9,BRA,AM,27-080,75,0,0,0,0,2,0,0,0,64,0,0,2
1836,   Georginio Wijnaldum ,5,NED,AM,28-040,15,0,0,0,0,1,0,0,0,12,1,0,1
1837,Fabinho ,3,BRA,DM,25-059,90,0,1,0,0,0,0,0,0,71,1,0,2
1838,Jordan Henderson ,14,ENG,DM,28-187,90,0,0,0,0,0,0,0,0,80,1,2,1
1839,Andrew Robertson ,26,SCO,LB,24-285,90,0,0,0,0,0,0,0,0,90,4,0,0
1840,Virgil van Dijk ,4,NED,CB,27-166,90,1,0,0,0,2,1,0,0,72,1,1,2
1841,Dejan Lovren ,6,CRO,CB,29-169,90,0,0,0,0,0,0,0,0,74,1,0,1
1842,James Milner ,7,ENG,"RB,RW",32-351,90,0,0,0,0,2,1,0,0,126,2,1,4
1843,Alisson ,13,BRA,GK,26-080,90,0,0,0,0,0,0,0,0,42,0,0,0
1844,Mohamed Salah ,11,EGY,FW,26-194,90,1,1,1,1,0,0,0,0,45,0,0,1
1845,Sadio Mané ,10,SEN,LW,26-260,90,0,0,0,0,3,0,0,0,48,2,0,0
1846,Xherdan Shaqiri ,23,SUI,RW,27-077,90,1,0,0,0,5,2,0,0,71,1,1,1
1847,Roberto Firmino ,9,BRA,AM,27-085,68,0,0,0,0,1,1,0,0,48,1,0,3
1848,   Daniel Sturridge ,15,ENG,AM,29-116,22,0,0,0,0,1,0,0,0,15,1,0,0
1849,Jordan Henderson ,14,ENG,DM,28-192,90,0,0,0,0,1,0,0,0,106,1,1,0
1850,Georginio Wijnaldum ,5,NED,DM,28-045,61,0,0,0,0,0,0,0,0,39,0,0,1
1851,   Fabinho ,3,BRA,DM,25-064,29,1,0,0,0,1,1,0,0,30,1,1,0
1852,Andrew Robertson ,26,SCO,LB,24-290,81,0,0,0,0,0,0,0,0,124,0,0,1
1853,   Nathaniel Clyne ,2,ENG,LB,27-265,9,0,0,0,0,1,1,0,0,15,0,1,0
1854,Virgil van Dijk ,4,NED,CB,27-171,90,0,0,0,0,1,1,0,0,106,0,3,0
1855,Dejan Lovren ,6,CRO,CB,29-174,90,1,0,0,0,1,1,0,0,88,0,1,0
1856,Trent Alexander-Arnold ,66,ENG,RB,20-080,90,0,1,0,0,0,0,0,0,109,1,1,0
1857,Alisson ,13,BRA,GK,26-085,90,0,0,0,0,0,0,0,0,34,0,0,0
1858,Mohamed Salah ,11,EGY,FW,26-197,90,1,1,1,1,2,1,0,0,37,1,0,0
1859,Sadio Mané ,10,SEN,LW,26-263,61,1,0,0,0,2,2,0,0,37,0,0,3
1860,   Jordan Henderson ,14,ENG,RM,28-195,29,0,0,0,0,2,0,0,0,21,2,2,0
1861,Xherdan Shaqiri ,23,SUI,RW,27-080,90,0,0,0,0,1,1,0,0,64,1,2,1
1862,Roberto Firmino ,9,BRA,"AM,LW",27-088,90,3,0,1,1,4,3,0,0,59,1,0,0
1863,Fabinho ,3,BRA,"DM,CM",25-067,90,0,0,0,0,1,1,0,0,62,4,2,2
1864,Georginio Wijnaldum ,5,NED,"DM,LM",28-048,77,0,0,0,0,0,0,0,0,48,3,0,0
1865,   Adam Lallana ,20,ENG,LM,30-233,13,0,0,0,0,0,0,0,0,12,0,0,0
1866,Andrew Robertson ,26,SCO,LB,24-293,82,0,0,0,0,0,0,1,0,63,3,2,0
1867,   Nathaniel Clyne ,2,ENG,LB,27-268,8,0,0,0,0,0,0,0,0,11,0,0,0
1868,Virgil van Dijk ,4,NED,CB,27-174,90,0,0,0,0,0,0,0,0,66,0,0,0
1869,Dejan Lovren ,6,CRO,CB,29-177,90,0,0,0,0,0,0,0,0,56,0,0,2
1870,Trent Alexander-Arnold ,66,ENG,RB,20-083,90,0,0,0,0,1,0,0,0,67,2,0,1
